Order_ID,Order_Date,Customer_ID,Region,Category,Product,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Payment_Method
ORD00224,2025-10-09,CUST0389,West,Accessories,Laptop Stand,9,956.7,0.02,8438.09,3813.87,4624.22,Net Banking
ORD00225,2024-09-21,CUST0290,West,Furniture,Desk,1,1271.96,0.15,1081.17,520.06,561.11,Debit Card
ORD00226,2025-11-15,CUST0480,South,Furniture,Bookshelf,6,473.08,0.14,2441.09,1638.54,802.55,Credit Card
ORD00227,2025-01-09,CUST0162,South,Electronics,Laptop,3,793.41,0.07,2213.61,1055.67,1157.94,Net Banking
ORD00228,2024-04-20,CUST0415,West,Furniture,Cabinet,6,94.33,0.02,554.66,327.81,226.85,Debit Card
ORD00229,2024-01-27,CUST0118,Central,Electronics,Keyboard,3,1209.15,0.23,2793.14,1652.94,1140.2,UPI
ORD00230,2025-06-16,CUST0403,Central,Electronics,Laptop,7,354.52,0.16,2084.58,1652.33,432.25,UPI
ORD00231,2025-03-21,CUST0074,South,Furniture,Desk,9,201.92,0.22,1417.48,887.46,530.02,Net Banking
ORD00232,2025-02-15,CUST0366,West,Accessories,Laptop Stand,6,126.23,0.17,628.63,336.11,292.52,Credit Card
ORD00233,2025-04-10,CUST0012,South,Accessories,Laptop Stand,6,853.67,0.03,4968.36,3829.99,1138.37,Debit Card
ORD00234,2025-03-16,CUST0479,North,Accessories,Laptop Stand,2,1088.15,0.07,2023.96,1195.87,828.09,Debit Card
ORD00235,2025-01-24,CUST0325,West,Accessories,Mouse,2,428.73,0.18,703.12,331.83,371.29,Credit Card
ORD00236,2025-03-03,CUST0452,West,Accessories,Laptop Stand,9,553.15,0.07,4629.87,3449.02,1180.85,Debit Card
ORD00237,2025-11-21,CUST0421,North,Furniture,Bookshelf,3,662.05,0.23,1529.34,890.17,639.17,Debit Card
ORD00238,2024-06-23,CUST0023,Central,Furniture,Bookshelf,1,1396.65,0.21,1103.35,757.5,345.85,Credit Card
ORD00239,2025-03-06,CUST0281,North,Office Supplies,Stapler,5,1449.75,0.19,5871.49,4596.03,1275.46,Credit Card
ORD00240,2025-05-16,CUST0304,West,Accessories,Laptop Stand,3,958.82,0.25,2157.35,1049.95,1107.4,Net Banking
ORD00241,2024-08-23,CUST0361,West,Furniture,Desk,3,697.4,0.05,1987.59,1150.91,836.68,UPI
ORD00242,2025-10-10,CUST0329,East,Office Supplies,Notebook,2,837.06,0.1,1506.71,1057.53,449.18,Debit Card
ORD00243,2024-06-10,CUST0393,West,Accessories,Laptop Stand,6,339.3,0.17,1689.71,1119.79,569.92,Debit Card
ORD00244,2025-03-13,CUST0065,West,Electronics,Keyboard,6,974.35,0.1,5261.49,3681.06,1580.43,Credit Card
ORD00245,2025-07-18,CUST0044,Central,Office Supplies,Pen Set,3,1006.96,0.21,2386.5,1727.12,659.38,Debit Card
ORD00246,2025-02-01,CUST0138,East,Furniture,Chair,5,1368.38,0.21,5405.1,3774.3,1630.8,Credit Card
ORD00247,2024-06-19,CUST0409,West,Electronics,Keyboard,6,805.79,0.15,4109.53,1863.56,2245.97,Debit Card
ORD00248,2025-04-09,CUST0104,West,Electronics,Headphones,6,1148.22,0.11,6131.49,3332.7,2798.79,Debit Card
ORD00249,2025-11-04,CUST0421,Central,Electronics,Headphones,6,45.08,0.19,219.09,160.48,58.61,Credit Card
ORD00250,2025-06-11,CUST0208,East,Office Supplies,Notebook,7,786.58,0.09,5010.51,2906.64,2103.87,Credit Card
ORD00251,2024-08-12,CUST0471,North,Furniture,Cabinet,7,1321.3,0.17,7676.75,4924.15,2752.6,Net Banking
ORD00252,2024-06-05,CUST0098,South,Electronics,Headphones,6,245.45,0.22,1148.71,802.43,346.28,Net Banking
ORD00253,2025-09-22,CUST0133,West,Accessories,Mouse,7,1014.03,0.15,6033.48,4806.11,1227.37,Debit Card
ORD00254,2024-12-27,CUST0441,South,Electronics,Keyboard,6,561.21,0.06,3165.22,1641.3,1523.92,Credit Card
ORD00255,2025-02-15,CUST0459,East,Electronics,Monitor,3,237.5,0.2,570.0,383.37,186.63,Credit Card
ORD00256,2024-06-07,CUST0489,South,Office Supplies,Notebook,4,519.26,0.18,1703.17,1087.62,615.55,Debit Card
ORD00257,2025-07-19,CUST0161,South,Office Supplies,Notebook,2,31.61,0.16,53.1,32.22,20.88,Debit Card
ORD00258,2025-03-28,CUST0390,South,Furniture,Bookshelf,2,378.0,0.13,657.72,452.42,205.3,Debit Card
ORD00259,2024-08-22,CUST0108,North,Accessories,Webcam,3,265.31,0.11,708.38,370.63,337.75,Credit Card
ORD00260,2024-09-28,CUST0068,East,Office Supplies,Pen Set,2,1283.6,0.06,2413.17,1897.28,515.89,Net Banking
ORD00261,2024-05-18,CUST0357,North,Electronics,Headphones,8,1073.35,0.25,6440.1,4181.81,2258.29,Debit Card
ORD00262,2024-09-16,CUST0108,East,Furniture,Bookshelf,7,128.16,0.16,753.58,597.9,155.68,Credit Card
ORD00263,2024-09-03,CUST0008,Central,Electronics,Keyboard,2,1053.5,0.1,1896.3,1485.78,410.52,Debit Card
ORD00264,2024-07-05,CUST0084,South,Electronics,Headphones,4,386.06,0.16,1297.16,886.36,410.8,Debit Card
ORD00265,2025-05-26,CUST0156,South,Office Supplies,Notebook,6,912.54,0.21,4325.44,3133.99,1191.45,UPI
ORD00266,2025-03-31,CUST0432,East,Furniture,Bookshelf,5,348.67,0.08,1603.88,1197.8,406.08,Debit Card
ORD00267,2024-09-21,CUST0438,East,Accessories,Mouse,9,616.09,0.22,4324.95,1946.9,2378.05,Debit Card
ORD00268,2025-02-07,CUST0117,East,Accessories,USB Hub,1,86.47,0.19,70.04,40.63,29.41,UPI
ORD00269,2024-04-25,CUST0349,West,Office Supplies,Notebook,7,874.14,0.09,5568.27,4040.57,1527.7,Credit Card
ORD00270,2025-02-07,CUST0116,South,Office Supplies,Stapler,2,991.81,0.06,1864.6,964.11,900.49,UPI
ORD00271,2024-12-19,CUST0237,North,Furniture,Bookshelf,9,77.62,0.01,691.59,353.63,337.96,Credit Card
ORD00272,2025-08-10,CUST0282,East,Accessories,Laptop Stand,5,1084.36,0.14,4662.75,2795.9,1866.85,UPI
ORD00273,2025-02-08,CUST0462,West,Accessories,Mouse,7,1343.26,0.24,7146.14,5448.18,1697.96,UPI
ORD00274,2025-07-06,CUST0368,East,Accessories,Webcam,4,756.36,0.05,2874.17,1888.03,986.14,Net Banking
ORD00275,2025-12-07,CUST0367,East,Electronics,Keyboard,9,559.24,0.07,4680.84,3547.25,1133.59,Net Banking
ORD00276,2024-10-16,CUST0441,North,Accessories,USB Hub,4,1046.55,0.19,3390.82,2302.8,1088.02,UPI
ORD00277,2024-06-29,CUST0318,North,Electronics,Laptop,8,449.24,0.23,2767.32,1624.8,1142.52,Credit Card
ORD00278,2025-11-10,CUST0391,Central,Furniture,Desk,9,110.77,0.09,907.21,637.85,269.36,Credit Card
ORD00279,2024-02-07,CUST0499,West,Electronics,Headphones,3,1326.45,0.01,3939.56,2036.33,1903.23,UPI
ORD00280,2025-06-20,CUST0112,East,Furniture,Desk,5,1143.42,0.15,4859.53,3710.81,1148.72,UPI
ORD00281,2025-07-04,CUST0016,Central,Accessories,Webcam,9,568.99,0.23,3943.1,2887.7,1055.4,Debit Card
ORD00282,2024-07-20,CUST0032,East,Accessories,Mouse,8,998.3,0.02,7826.67,5013.56,2813.11,Debit Card
ORD00283,2025-07-13,CUST0436,North,Furniture,Bookshelf,9,417.89,0.16,3159.25,1954.48,1204.77,UPI
ORD00284,2024-03-21,CUST0489,South,Office Supplies,Notebook,5,171.72,0.13,746.98,469.19,277.79,Net Banking
ORD00285,2024-06-15,CUST0126,North,Furniture,Bookshelf,7,703.34,0.23,3791.0,2627.57,1163.43,Credit Card
ORD00286,2024-11-03,CUST0245,East,Office Supplies,Printer Paper,9,308.96,0.09,2530.38,1435.9,1094.48,Credit Card
ORD00287,2024-03-05,CUST0337,East,Electronics,Keyboard,1,1096.04,0.14,942.59,736.62,205.97,Debit Card
ORD00288,2024-02-12,CUST0372,East,Electronics,Keyboard,4,1183.58,0.18,3882.14,2269.21,1612.93,Net Banking
ORD00289,2024-11-10,CUST0413,East,Electronics,Monitor,1,1455.98,0.11,1295.82,689.69,606.13,Debit Card
ORD00290,2024-10-09,CUST0336,Central,Accessories,Mouse,1,1451.21,0.01,1436.7,900.35,536.35,Net Banking
ORD00291,2024-03-29,CUST0148,West,Electronics,Headphones,3,1429.65,0.06,4031.61,3055.03,976.58,Net Banking
ORD00292,2025-06-02,CUST0206,East,Office Supplies,Stapler,2,1309.69,0.17,2174.09,1584.56,589.53,Debit Card
ORD00293,2024-05-03,CUST0481,North,Electronics,Headphones,7,1361.01,0.0,9527.07,6534.68,2992.39,Net Banking
ORD00294,2024-04-06,CUST0005,North,Furniture,Chair,5,474.03,0.09,2156.84,1439.59,717.25,Net Banking
ORD00295,2025-05-03,CUST0019,Central,Furniture,Chair,5,121.16,0.2,484.64,266.56,218.08,UPI
ORD00296,2025-08-13,CUST0215,East,Accessories,Webcam,7,1417.78,0.16,8336.55,5710.68,2625.87,Net Banking
ORD00297,2024-12-26,CUST0057,South,Furniture,Chair,8,1485.74,0.08,10935.05,8523.27,2411.78,Debit Card
ORD00298,2025-11-11,CUST0453,South,Office Supplies,Notebook,1,172.62,0.14,148.45,117.67,30.78,Debit Card
ORD00299,2025-01-21,CUST0266,South,Electronics,Headphones,9,322.57,0.13,2525.72,1202.03,1323.69,Credit Card
ORD00300,2025-03-14,CUST0295,East,Accessories,USB Hub,2,445.44,0.16,748.34,590.43,157.91,Credit Card
ORD00301,2025-02-06,CUST0084,East,Electronics,Keyboard,6,121.13,0.11,646.83,448.6,198.23,UPI
ORD00302,2024-03-13,CUST0481,North,Electronics,Monitor,5,42.36,0.24,160.97,86.57,74.4,UPI
ORD00303,2024-09-22,CUST0309,East,Office Supplies,Pen Set,2,1301.82,0.24,1978.77,963.79,1014.98,Debit Card
ORD00304,2024-01-25,CUST0493,West,Furniture,Bookshelf,5,319.9,0.15,1359.58,945.45,414.13,Credit Card
ORD00305,2025-10-11,CUST0420,North,Furniture,Desk,4,1405.68,0.14,4835.54,3766.3,1069.24,Credit Card
ORD00306,2024-02-23,CUST0178,East,Electronics,Monitor,6,1465.97,0.03,8531.95,3864.22,4667.73,Net Banking
ORD00307,2025-08-27,CUST0379,North,Accessories,USB Hub,5,1373.53,0.11,6112.21,3303.95,2808.26,UPI
ORD00308,2024-06-18,CUST0434,West,Furniture,Chair,3,892.39,0.15,2275.59,1531.91,743.68,Credit Card
ORD00309,2024-02-16,CUST0063,North,Accessories,Laptop Stand,7,314.92,0.22,1719.46,1218.33,501.13,Credit Card
ORD00310,2024-11-09,CUST0161,East,Furniture,Chair,5,134.17,0.23,516.55,296.6,219.95,Net Banking
ORD00311,2025-03-18,CUST0319,Central,Accessories,Webcam,7,1260.97,0.2,7061.43,5211.65,1849.78,Net Banking
ORD00312,2025-11-21,CUST0494,South,Office Supplies,Printer Paper,3,932.84,0.19,2266.8,1605.51,661.29,Credit Card
ORD00313,2025-11-24,CUST0037,North,Accessories,Mouse,6,1203.58,0.08,6643.76,5001.54,1642.22,Debit Card
ORD00314,2025-11-10,CUST0420,South,Office Supplies,Pen Set,5,628.78,0.22,2452.24,1651.05,801.19,Net Banking
ORD00315,2025-05-26,CUST0139,South,Office Supplies,Stapler,5,1180.3,0.1,5311.35,3319.74,1991.61,Credit Card
ORD00316,2024-03-28,CUST0324,West,Accessories,Mouse,4,893.54,0.1,3216.74,1976.15,1240.59,UPI
ORD00317,2025-09-05,CUST0038,Central,Office Supplies,Notebook,7,1075.18,0.0,7526.26,4463.61,3062.65,Net Banking
ORD00318,2025-09-12,CUST0303,West,Electronics,Laptop,5,1184.05,0.24,4499.39,3200.74,1298.65,UPI
ORD00319,2024-11-07,CUST0234,North,Office Supplies,Stapler,4,448.0,0.08,1648.64,886.12,762.52,Credit Card
ORD00320,2025-07-20,CUST0352,Central,Furniture,Desk,4,1311.5,0.21,4144.34,2178.35,1965.99,Net Banking
ORD00321,2024-07-31,CUST0317,North,Accessories,Webcam,1,768.34,0.24,583.94,441.87,142.07,Debit Card
ORD00322,2024-03-27,CUST0465,West,Electronics,Keyboard,3,536.36,0.13,1399.9,1019.23,380.67,UPI
ORD00323,2024-08-26,CUST0165,Central,Accessories,Laptop Stand,3,633.48,0.0,1900.44,1052.05,848.39,Net Banking
ORD00324,2025-09-07,CUST0085,South,Furniture,Chair,4,359.81,0.03,1396.06,708.99,687.07,Credit Card
ORD00325,2025-09-29,CUST0235,South,Furniture,Chair,2,459.24,0.14,789.89,450.89,339.0,UPI
ORD00326,2024-07-24,CUST0167,East,Furniture,Chair,3,349.09,0.13,911.12,603.81,307.31,Debit Card
ORD00327,2025-04-25,CUST0019,East,Office Supplies,Stapler,8,932.12,0.14,6412.99,3819.07,2593.92,Debit Card
ORD00328,2024-04-02,CUST0432,Central,Office Supplies,Pen Set,1,321.43,0.08,295.72,189.66,106.06,Net Banking
ORD00329,2024-10-08,CUST0017,Central,Accessories,Mouse,5,193.46,0.08,889.92,444.96,444.96,Credit Card
ORD00330,2024-07-11,CUST0241,North,Accessories,Webcam,1,1024.77,0.19,830.06,649.94,180.12,UPI
ORD00331,2025-01-14,CUST0144,North,Electronics,Laptop,3,849.8,0.16,2141.5,1479.82,661.68,Debit Card
ORD00332,2024-12-01,CUST0425,East,Electronics,Headphones,9,812.77,0.21,5778.79,4261.78,1517.01,Net Banking
ORD00333,2025-03-04,CUST0271,East,Accessories,USB Hub,6,1191.51,0.11,6362.66,3271.71,3090.95,UPI
ORD00334,2025-10-09,CUST0022,West,Office Supplies,Notebook,9,1209.24,0.23,8380.03,4367.8,4012.23,UPI
ORD00335,2025-11-15,CUST0082,South,Furniture,Desk,8,1452.74,0.02,11389.48,7709.67,3679.81,Credit Card
ORD00336,2024-11-18,CUST0339,East,Accessories,Mouse,6,661.54,0.25,2976.93,1922.12,1054.81,Debit Card
ORD00337,2024-05-01,CUST0479,East,Electronics,Monitor,8,121.7,0.09,885.98,542.65,343.33,Net Banking
ORD00338,2024-05-03,CUST0482,Central,Office Supplies,Stapler,2,999.29,0.12,1758.75,794.71,964.04,Net Banking
ORD00339,2025-01-02,CUST0429,South,Accessories,USB Hub,9,879.9,0.11,7048.0,4523.49,2524.51,Net Banking
ORD00340,2025-08-05,CUST0092,North,Accessories,Mouse,3,1013.31,0.16,2553.54,1812.47,741.07,UPI
ORD00341,2025-07-29,CUST0346,West,Office Supplies,Pen Set,6,1129.97,0.23,5220.46,3735.5,1484.96,Debit Card
ORD00342,2024-09-25,CUST0267,East,Accessories,Mouse,5,955.94,0.04,4588.51,2825.94,1762.57,Credit Card
ORD00343,2024-07-25,CUST0336,North,Office Supplies,Pen Set,2,648.78,0.23,999.12,626.92,372.2,Debit Card
ORD00344,2025-01-03,CUST0384,North,Furniture,Chair,2,586.54,0.21,926.73,630.94,295.79,UPI
ORD00345,2024-06-04,CUST0405,South,Office Supplies,Stapler,6,1127.38,0.06,6358.42,4037.94,2320.48,Debit Card
ORD00346,2024-07-25,CUST0388,West,Office Supplies,Notebook,4,1239.18,0.02,4857.59,3506.58,1351.01,Debit Card
ORD00347,2025-07-28,CUST0022,Central,Office Supplies,Notebook,4,565.15,0.11,2011.93,927.3,1084.63,Credit Card
ORD00348,2025-11-18,CUST0390,North,Accessories,Laptop Stand,3,1240.0,0.16,3124.8,2344.67,780.13,Net Banking
ORD00349,2024-08-17,CUST0402,South,Accessories,Webcam,8,501.43,0.23,3088.81,2466.89,621.92,Net Banking
ORD00350,2024-10-02,CUST0140,East,Office Supplies,Stapler,1,873.52,0.02,856.05,413.66,442.39,Credit Card
ORD00351,2024-09-09,CUST0269,North,Accessories,USB Hub,3,1496.49,0.06,4220.1,1958.64,2261.46,UPI
ORD00352,2024-10-30,CUST0291,South,Electronics,Headphones,5,1179.93,0.14,5073.7,2838.59,2235.11,Credit Card
ORD00353,2024-12-20,CUST0003,Central,Electronics,Headphones,4,77.63,0.21,245.31,163.58,81.73,Credit Card
ORD00354,2025-11-13,CUST0450,South,Accessories,Mouse,3,879.81,0.25,1979.57,1415.11,564.46,Credit Card
ORD00355,2025-09-13,CUST0482,West,Accessories,USB Hub,9,358.74,0.15,2744.36,2126.51,617.85,Credit Card
ORD00356,2024-04-22,CUST0170,West,Office Supplies,Stapler,5,1493.53,0.25,5600.74,3793.54,1807.2,Debit Card
ORD00357,2024-03-15,CUST0277,West,Furniture,Desk,2,556.4,0.22,867.98,424.03,443.95,Credit Card
ORD00358,2024-03-04,CUST0327,West,Accessories,USB Hub,9,973.5,0.24,6658.74,3159.11,3499.63,Credit Card
ORD00359,2024-04-02,CUST0430,South,Electronics,Keyboard,8,1063.61,0.11,7572.9,5177.71,2395.19,Net Banking
ORD00360,2024-04-27,CUST0020,East,Office Supplies,Printer Paper,1,922.35,0.17,765.55,569.07,196.48,Net Banking
ORD00361,2025-06-21,CUST0075,West,Accessories,Laptop Stand,2,867.46,0.07,1613.48,1246.34,367.14,Net Banking
ORD00362,2025-12-21,CUST0128,West,Electronics,Keyboard,6,1059.91,0.02,6232.27,3307.95,2924.32,Net Banking
ORD00363,2024-06-03,CUST0181,North,Electronics,Keyboard,7,762.33,0.24,4055.6,2795.16,1260.44,UPI
ORD00364,2024-09-20,CUST0207,Central,Furniture,Bookshelf,4,340.02,0.17,1128.87,746.26,382.61,Debit Card
ORD00365,2024-03-04,CUST0298,Central,Office Supplies,Printer Paper,4,534.31,0.11,1902.14,1119.57,782.57,UPI
ORD00366,2024-10-02,CUST0050,South,Office Supplies,Printer Paper,2,125.13,0.05,237.75,126.07,111.68,Net Banking
ORD00367,2025-08-06,CUST0296,West,Furniture,Cabinet,5,804.22,0.25,3015.83,1532.37,1483.46,Net Banking
ORD00368,2025-07-21,CUST0060,South,Furniture,Bookshelf,8,326.76,0.16,2195.83,1156.98,1038.85,UPI
ORD00369,2024-03-26,CUST0004,South,Office Supplies,Pen Set,1,543.47,0.08,499.99,395.68,104.31,Net Banking
ORD00370,2025-01-09,CUST0011,West,Office Supplies,Printer Paper,8,249.29,0.02,1954.43,1210.94,743.49,Debit Card
ORD00371,2024-12-20,CUST0428,West,Accessories,Laptop Stand,5,728.17,0.2,2912.68,1620.23,1292.45,Debit Card
ORD00372,2025-03-14,CUST0106,Central,Accessories,USB Hub,1,673.78,0.25,505.33,297.39,207.94,Net Banking
ORD00373,2025-02-02,CUST0106,Central,Furniture,Chair,9,302.27,0.09,2475.59,1588.17,887.42,Credit Card
ORD00374,2025-12-20,CUST0201,West,Accessories,Laptop Stand,9,1411.82,0.0,12706.38,8042.71,4663.67,Net Banking
ORD00375,2025-03-14,CUST0295,West,Electronics,Monitor,3,993.96,0.03,2892.42,2111.18,781.24,UPI
ORD00376,2025-08-11,CUST0188,South,Accessories,Mouse,8,310.7,0.24,1889.06,966.11,922.95,Debit Card
ORD00377,2025-11-02,CUST0187,West,Accessories,USB Hub,6,360.14,0.14,1858.32,1078.31,780.01,Credit Card
ORD00378,2025-02-09,CUST0096,Central,Electronics,Monitor,3,343.69,0.05,979.52,723.86,255.66,Debit Card
ORD00379,2025-09-02,CUST0394,East,Furniture,Cabinet,7,865.47,0.04,5815.96,3379.61,2436.35,Net Banking
ORD00380,2024-11-03,CUST0345,North,Electronics,Keyboard,1,1099.61,0.14,945.66,537.3,408.36,UPI
ORD00381,2025-06-08,CUST0045,South,Accessories,Webcam,5,1313.63,0.06,6174.06,3347.18,2826.88,Debit Card
ORD00382,2024-09-29,CUST0408,South,Furniture,Desk,4,577.26,0.06,2170.5,1178.32,992.18,Net Banking
ORD00383,2025-11-29,CUST0269,Central,Accessories,Webcam,7,451.36,0.05,3001.54,1600.88,1400.66,Credit Card
ORD00384,2025-05-25,CUST0401,Central,Electronics,Headphones,9,1059.68,0.15,8106.55,5805.49,2301.06,Net Banking
ORD00385,2025-07-20,CUST0337,East,Electronics,Monitor,2,272.65,0.01,539.85,281.56,258.29,Net Banking
ORD00386,2025-01-18,CUST0180,North,Accessories,USB Hub,9,713.13,0.19,5198.72,2563.96,2634.76,Credit Card
ORD00387,2024-04-07,CUST0208,North,Office Supplies,Pen Set,9,1261.99,0.04,10903.59,5001.91,5901.68,Net Banking
ORD00388,2025-10-28,CUST0190,West,Office Supplies,Stapler,1,1164.6,0.23,896.74,462.9,433.84,Credit Card
ORD00389,2024-09-29,CUST0481,South,Electronics,Keyboard,8,315.77,0.01,2500.9,1622.99,877.91,Credit Card
ORD00390,2025-09-05,CUST0421,Central,Electronics,Laptop,5,1255.9,0.23,4835.22,2795.05,2040.17,Net Banking
ORD00391,2024-05-28,CUST0115,South,Office Supplies,Stapler,6,149.57,0.07,834.6,497.84,336.76,UPI
ORD00392,2024-07-02,CUST0486,West,Office Supplies,Pen Set,3,962.9,0.15,2455.39,1666.43,788.96,Debit Card
ORD00393,2024-06-25,CUST0299,West,Accessories,Webcam,7,907.45,0.13,5526.37,3164.65,2361.72,Debit Card
ORD00394,2025-11-30,CUST0494,East,Accessories,Mouse,4,1023.61,0.14,3521.22,2012.06,1509.16,Debit Card
ORD00395,2024-07-28,CUST0304,North,Office Supplies,Pen Set,3,230.54,0.08,636.29,475.52,160.77,UPI
ORD00396,2024-05-16,CUST0367,West,Accessories,Laptop Stand,8,1409.71,0.11,10037.14,5214.01,4823.13,UPI
ORD00397,2024-09-06,CUST0408,South,Accessories,Laptop Stand,7,1452.75,0.11,9050.63,5661.45,3389.18,Credit Card
ORD00398,2024-01-05,CUST0195,South,Furniture,Chair,4,1135.72,0.14,3906.88,2994.72,912.16,UPI
ORD00399,2024-10-08,CUST0175,South,Accessories,Laptop Stand,1,30.18,0.05,28.67,19.56,9.11,UPI
ORD00400,2024-07-01,CUST0368,North,Electronics,Keyboard,2,1345.43,0.23,2071.96,1160.0,911.96,Debit Card
ORD00401,2025-03-08,CUST0116,Central,Accessories,Mouse,2,293.26,0.09,533.73,320.5,213.23,Debit Card
ORD00402,2024-10-28,CUST0025,Central,Accessories,Mouse,1,193.05,0.17,160.23,125.37,34.86,Net Banking
ORD00403,2025-04-15,CUST0452,East,Office Supplies,Notebook,5,545.59,0.01,2700.67,1421.28,1279.39,Debit Card
ORD00404,2024-08-29,CUST0138,North,Electronics,Laptop,3,858.58,0.16,2163.62,1653.95,509.67,Net Banking
ORD00405,2024-08-24,CUST0181,Central,Accessories,Mouse,8,1243.3,0.2,7957.12,3871.61,4085.51,Net Banking
ORD00406,2025-03-24,CUST0360,West,Accessories,USB Hub,6,337.75,0.02,1985.97,1307.16,678.81,UPI
ORD00407,2025-03-20,CUST0381,West,Furniture,Chair,7,275.34,0.14,1657.55,917.83,739.72,Debit Card
ORD00408,2025-11-04,CUST0247,West,Accessories,Webcam,9,67.03,0.2,482.62,257.73,224.89,Credit Card
ORD00409,2024-07-09,CUST0490,South,Accessories,Laptop Stand,1,697.73,0.06,655.87,436.08,219.79,Credit Card
ORD00410,2025-12-02,CUST0175,North,Furniture,Bookshelf,1,133.13,0.22,103.84,75.58,28.26,Credit Card
ORD00411,2024-06-11,CUST0366,Central,Office Supplies,Printer Paper,1,1255.19,0.09,1142.22,878.95,263.27,UPI
ORD00412,2025-12-09,CUST0470,South,Accessories,Webcam,1,428.12,0.05,406.71,185.4,221.31,Credit Card
ORD00413,2025-01-24,CUST0198,East,Furniture,Bookshelf,9,910.49,0.23,6309.7,3527.95,2781.75,Net Banking
ORD00414,2025-01-18,CUST0044,East,Electronics,Monitor,2,511.52,0.23,787.74,587.42,200.32,UPI
ORD00415,2024-05-01,CUST0432,West,Office Supplies,Stapler,3,133.67,0.09,364.92,234.55,130.37,Net Banking
ORD00416,2024-06-12,CUST0141,South,Electronics,Headphones,1,1350.91,0.24,1026.69,621.6,405.09,Net Banking
ORD00417,2024-07-05,CUST0208,West,Electronics,Monitor,5,123.76,0.1,556.92,286.05,270.87,Net Banking
ORD00418,2024-10-13,CUST0259,East,Furniture,Chair,4,640.39,0.04,2459.1,1863.42,595.68,UPI
ORD00419,2025-01-05,CUST0103,South,Accessories,Mouse,7,346.26,0.22,1890.58,1468.99,421.59,Credit Card
ORD00420,2025-02-26,CUST0060,South,Furniture,Desk,3,155.23,0.08,428.43,199.25,229.18,UPI
ORD00421,2025-05-08,CUST0108,West,Furniture,Chair,7,1252.74,0.14,7541.49,5623.18,1918.31,Credit Card
ORD00422,2025-08-30,CUST0457,Central,Furniture,Bookshelf,6,391.73,0.21,1856.8,1150.12,706.68,Debit Card
ORD00423,2025-10-12,CUST0299,North,Furniture,Cabinet,6,501.31,0.01,2977.78,1623.48,1354.3,Net Banking
ORD00424,2025-05-18,CUST0454,East,Office Supplies,Pen Set,4,366.17,0.05,1391.45,1043.61,347.84,Debit Card
ORD00425,2025-05-29,CUST0393,West,Accessories,Mouse,4,585.73,0.15,1991.48,1212.89,778.59,Net Banking
ORD00426,2025-12-14,CUST0083,Central,Electronics,Keyboard,1,657.86,0.08,605.23,314.32,290.91,UPI
ORD00427,2024-08-24,CUST0248,North,Electronics,Laptop,4,828.76,0.1,2983.54,1509.91,1473.63,Debit Card
ORD00428,2024-01-25,CUST0334,East,Accessories,Webcam,9,1041.8,0.09,8532.34,6243.43,2288.91,Net Banking
ORD00429,2024-08-01,CUST0173,North,Electronics,Headphones,2,133.68,0.06,251.32,186.12,65.2,Net Banking
ORD00430,2024-11-26,CUST0272,North,Accessories,Webcam,2,1391.17,0.1,2504.11,1171.22,1332.89,UPI
ORD00431,2024-12-29,CUST0491,South,Electronics,Monitor,3,62.41,0.15,159.15,72.25,86.9,Net Banking
ORD00432,2024-10-09,CUST0079,West,Furniture,Cabinet,4,1461.22,0.14,5026.6,2746.2,2280.4,Net Banking
ORD00433,2025-06-03,CUST0325,South,Electronics,Laptop,1,348.24,0.08,320.38,173.26,147.12,Net Banking
ORD00434,2025-02-03,CUST0270,South,Accessories,Laptop Stand,6,519.43,0.22,2430.93,1164.98,1265.95,UPI
ORD00435,2024-08-15,CUST0431,West,Accessories,Mouse,4,748.95,0.11,2666.26,1511.88,1154.38,UPI
ORD00436,2025-10-21,CUST0281,West,Accessories,Mouse,5,1212.04,0.19,4908.76,2473.35,2435.41,Debit Card
ORD00437,2025-04-15,CUST0034,Central,Accessories,Webcam,2,103.89,0.01,205.7,120.78,84.92,UPI
ORD00438,2025-07-03,CUST0070,West,Accessories,Webcam,6,404.55,0.22,1893.29,1445.51,447.78,UPI
